date_time,temperature_C,block,treatment
2021-06-20T20:01:00Z,11.5,4,SI
2021-06-20T21:01:00Z,11,4,SI
2021-06-20T22:01:00Z,10.5,4,SI
2021-06-20T23:01:00Z,10,4,SI
2021-06-21T00:01:00Z,10,4,SI
2021-06-21T01:01:00Z,10,4,SI
2021-06-21T02:01:00Z,10,4,SI
2021-06-21T03:01:00Z,10,4,SI
2021-06-21T04:01:00Z,10,4,SI
2021-06-21T05:01:00Z,10.5,4,SI
2021-06-21T06:01:00Z,10.5,4,SI
2021-06-21T07:01:00Z,11,4,SI
2021-06-21T08:01:00Z,11.5,4,SI
2021-06-21T09:01:00Z,14,4,SI
2021-06-21T10:01:00Z,15.5,4,SI
2021-06-21T11:01:00Z,17,4,SI
2021-06-21T12:01:00Z,18.5,4,SI
2021-06-21T13:01:00Z,16,4,SI
2021-06-21T14:01:00Z,11.5,4,SI
2021-06-21T15:01:00Z,11.5,4,SI
2021-06-21T16:01:00Z,11.5,4,SI
2021-06-21T17:01:00Z,11.5,4,SI
2021-06-21T18:01:00Z,11.5,4,SI
2021-06-21T19:01:00Z,12,4,SI
2021-06-21T20:01:00Z,11,4,SI
2021-06-21T21:01:00Z,11,4,SI
2021-06-21T22:01:00Z,11,4,SI
2021-06-21T23:01:00Z,10.5,4,SI
2021-06-22T00:01:00Z,9.5,4,SI
2021-06-22T01:01:00Z,9.5,4,SI
2021-06-22T02:01:00Z,10,4,SI
2021-06-22T03:01:00Z,10,4,SI
2021-06-22T04:01:00Z,10,4,SI
2021-06-22T05:01:00Z,10,4,SI
2021-06-22T06:01:00Z,10.5,4,SI
2021-06-22T07:01:00Z,11,4,SI
2021-06-22T08:01:00Z,12,4,SI
2021-06-22T09:01:00Z,14,4,SI
2021-06-22T10:01:00Z,13,4,SI
2021-06-22T11:01:00Z,14.5,4,SI
2021-06-22T12:01:00Z,14,4,SI
2021-06-22T13:01:00Z,11,4,SI
2021-06-22T14:01:00Z,10.5,4,SI
2021-06-22T15:01:00Z,11,4,SI
2021-06-22T16:01:00Z,11,4,SI
2021-06-22T17:01:00Z,11,4,SI
2021-06-22T18:01:00Z,11,4,SI
2021-06-22T19:01:00Z,11,4,SI
2021-06-22T20:01:00Z,11,4,SI
2021-06-22T21:01:00Z,11,4,SI
2021-06-22T22:01:00Z,11,4,SI
2021-06-22T23:01:00Z,11,4,SI
2021-06-23T00:01:00Z,11,4,SI
2021-06-23T01:01:00Z,10.5,4,SI
2021-06-23T02:01:00Z,10.5,4,SI
2021-06-23T03:01:00Z,10.5,4,SI
2021-06-23T04:01:00Z,10.5,4,SI
2021-06-23T05:01:00Z,10.5,4,SI
2021-06-23T06:01:00Z,10.5,4,SI
2021-06-23T07:01:00Z,10.5,4,SI
2021-06-23T08:01:00Z,11,4,SI
2021-06-23T09:01:00Z,13.5,4,SI
2021-06-23T10:01:00Z,14.5,4,SI
2021-06-23T11:01:00Z,17,4,SI
2021-06-23T12:01:00Z,18,4,SI
2021-06-23T13:01:00Z,19.5,4,SI
2021-06-23T14:01:00Z,11.5,4,SI
2021-06-23T15:01:00Z,10.5,4,SI
2021-06-23T16:01:00Z,10.5,4,SI
2021-06-23T17:01:00Z,11,4,SI
2021-06-23T18:01:00Z,10.5,4,SI
2021-06-23T19:01:00Z,11,4,SI
2021-06-23T20:01:00Z,10.5,4,SI
2021-06-23T21:01:00Z,10.5,4,SI
2021-06-23T22:01:00Z,11,4,SI
2021-06-23T23:01:00Z,10.5,4,SI
2021-06-24T00:01:00Z,10,4,SI
2021-06-24T01:01:00Z,10.5,4,SI
2021-06-24T02:01:00Z,10,4,SI
2021-06-24T03:01:00Z,10,4,SI
2021-06-24T04:01:00Z,10,4,SI
2021-06-24T05:01:00Z,10,4,SI
2021-06-24T06:01:00Z,10,4,SI
2021-06-24T07:01:00Z,10.5,4,SI
2021-06-24T08:01:00Z,11.5,4,SI
2021-06-24T09:01:00Z,14,4,SI
2021-06-24T10:01:00Z,15,4,SI
2021-06-24T11:01:00Z,17,4,SI
2021-06-24T12:01:00Z,20,4,SI
2021-06-24T13:01:00Z,22,4,SI
2021-06-24T14:01:00Z,23.5,4,SI
2021-06-24T15:01:00Z,11.5,4,SI
2021-06-24T16:01:00Z,11.5,4,SI
2021-06-24T17:01:00Z,11,4,SI
2021-06-24T18:01:00Z,10.5,4,SI
2021-06-24T19:01:00Z,10.5,4,SI
2021-06-24T20:01:00Z,10.5,4,SI
2021-06-24T21:01:00Z,11,4,SI
2021-06-24T22:01:00Z,10.5,4,SI
2021-06-24T23:01:00Z,10.5,4,SI
2021-06-25T00:01:00Z,10,4,SI
2021-06-25T01:01:00Z,10,4,SI
2021-06-25T02:01:00Z,10,4,SI
2021-06-25T03:01:00Z,10,4,SI
2021-06-25T04:01:00Z,10,4,SI
2021-06-25T05:01:00Z,10,4,SI
2021-06-25T06:01:00Z,10,4,SI
2021-06-25T07:01:00Z,10.5,4,SI
2021-06-25T08:01:00Z,11.5,4,SI
2021-06-25T09:01:00Z,14.5,4,SI
2021-06-25T10:01:00Z,15.5,4,SI
2021-06-25T11:01:00Z,18.5,4,SI
2021-06-25T12:01:00Z,21.5,4,SI
2021-06-25T13:01:00Z,24,4,SI
2021-06-25T14:01:00Z,26,4,SI
2021-06-25T15:01:00Z,27,4,SI
2021-06-25T16:01:00Z,11.5,4,SI
2021-06-25T17:01:00Z,11.5,4,SI
2021-06-25T18:01:00Z,11,4,SI
2021-06-25T19:01:00Z,11,4,SI
2021-06-25T20:01:00Z,11,4,SI
2021-06-25T21:01:00Z,11,4,SI
2021-06-25T22:01:00Z,11,4,SI
2021-06-25T23:01:00Z,10.5,4,SI
2021-06-26T00:01:00Z,10.5,4,SI
2021-06-26T01:01:00Z,10.5,4,SI
2021-06-26T02:01:00Z,10,4,SI
2021-06-26T03:01:00Z,10.5,4,SI
2021-06-26T04:01:00Z,10.5,4,SI
2021-06-26T05:01:00Z,11,4,SI
2021-06-26T06:01:00Z,11,4,SI
2021-06-26T07:01:00Z,11.5,4,SI
2021-06-26T08:01:00Z,13,4,SI
2021-06-26T09:01:00Z,16,4,SI
2021-06-26T10:01:00Z,16.5,4,SI
2021-06-26T11:01:00Z,19,4,SI
2021-06-26T12:01:00Z,23.5,4,SI
2021-06-26T13:01:00Z,25,4,SI
2021-06-26T14:01:00Z,26,4,SI
2021-06-26T15:01:00Z,28.5,4,SI
2021-06-26T16:01:00Z,21,4,SI
2021-06-26T17:01:00Z,11.5,4,SI
2021-06-26T18:01:00Z,11.5,4,SI
2021-06-26T19:01:00Z,11.5,4,SI
2021-06-26T20:01:00Z,11.5,4,SI
2021-06-26T21:01:00Z,11,4,SI
2021-06-26T22:01:00Z,11,4,SI
2021-06-26T23:01:00Z,11,4,SI
2021-06-27T00:01:00Z,10.5,4,SI
2021-06-27T01:01:00Z,10.5,4,SI
2021-06-27T02:01:00Z,10,4,SI
2021-06-27T03:01:00Z,10,4,SI
2021-06-27T04:01:00Z,10.5,4,SI
2021-06-27T05:01:00Z,10.5,4,SI
2021-06-27T06:01:00Z,10.5,4,SI
2021-06-27T07:01:00Z,10.5,4,SI
2021-06-27T08:01:00Z,11.5,4,SI
2021-06-27T09:01:00Z,15,4,SI
2021-06-27T10:01:00Z,18.5,4,SI
2021-06-27T11:01:00Z,22.5,4,SI
2021-06-27T12:01:00Z,26.5,4,SI
2021-06-27T13:01:00Z,29.5,4,SI
2021-06-27T14:01:00Z,32.5,4,SI
2021-06-27T15:01:00Z,34,4,SI
2021-06-27T16:01:00Z,34.5,4,SI
2021-06-27T17:01:00Z,13,4,SI
2021-06-27T18:01:00Z,11.5,4,SI
2021-06-27T19:01:00Z,11.5,4,SI
2021-06-27T20:01:00Z,11,4,SI
2021-06-27T21:01:00Z,11,4,SI
2021-06-27T22:01:00Z,11,4,SI
2021-06-27T23:01:00Z,10.5,4,SI
2021-06-28T00:01:00Z,10.5,4,SI
2021-06-28T01:01:00Z,11,4,SI
2021-06-28T02:01:00Z,11,4,SI
2021-06-28T03:01:00Z,10,4,SI
2021-06-28T04:01:00Z,10,4,SI
2021-06-28T05:01:00Z,10,4,SI
2021-06-28T06:01:00Z,10,4,SI
2021-06-28T07:01:00Z,11,4,SI
2021-06-28T08:01:00Z,11,4,SI
2021-06-28T09:01:00Z,16,4,SI
2021-06-28T10:01:00Z,18.5,4,SI
2021-06-28T11:01:00Z,19.5,4,SI
2021-06-28T12:01:00Z,22,4,SI
2021-06-28T13:01:00Z,28,4,SI
2021-06-28T14:01:00Z,31.5,4,SI
2021-06-28T15:01:00Z,33.5,4,SI
2021-06-28T16:01:00Z,31.5,4,SI
2021-06-28T17:01:00Z,29.5,4,SI
2021-06-28T18:01:00Z,11.5,4,SI
2021-06-28T19:01:00Z,11.5,4,SI
2021-06-28T20:01:00Z,11.5,4,SI
2021-06-28T21:01:00Z,11,4,SI
2021-06-28T22:01:00Z,11.5,4,SI
2021-06-28T23:01:00Z,11,4,SI
2021-06-29T00:01:00Z,11,4,SI
2021-06-29T01:01:00Z,11,4,SI
2021-06-29T02:01:00Z,11,4,SI
2021-06-29T03:01:00Z,11,4,SI
2021-06-29T04:01:00Z,10.5,4,SI
2021-06-29T05:01:00Z,10.5,4,SI
2021-06-29T06:01:00Z,10.5,4,SI
2021-06-29T07:01:00Z,10.5,4,SI
2021-06-29T08:01:00Z,10.5,4,SI
2021-06-29T09:01:00Z,11,4,SI
2021-06-29T10:01:00Z,11,4,SI
2021-06-29T11:01:00Z,15,4,SI
2021-06-29T12:01:00Z,19,4,SI
2021-06-29T13:01:00Z,21,4,SI
2021-06-29T14:01:00Z,23.5,4,SI
2021-06-29T15:01:00Z,23.5,4,SI
2021-06-29T16:01:00Z,24,4,SI
2021-06-29T17:01:00Z,12,4,SI
2021-06-29T18:01:00Z,11,4,SI
2021-06-29T19:01:00Z,11,4,SI
2021-06-29T20:01:00Z,11,4,SI
2021-06-29T21:01:00Z,11,4,SI
2021-06-29T22:01:00Z,11,4,SI
2021-06-29T23:01:00Z,11,4,SI
2021-06-30T00:01:00Z,11,4,SI
2021-06-30T01:01:00Z,11,4,SI
2021-06-30T02:01:00Z,11,4,SI
2021-06-30T03:01:00Z,11,4,SI
2021-06-30T04:01:00Z,11,4,SI
2021-06-30T05:01:00Z,11,4,SI
2021-06-30T06:01:00Z,11,4,SI
2021-06-30T07:01:00Z,11,4,SI
2021-06-30T08:01:00Z,11,4,SI
2021-06-30T09:01:00Z,10.5,4,SI
2021-06-30T10:01:00Z,11,4,SI
2021-06-30T11:01:00Z,12,4,SI
2021-06-30T12:01:00Z,15,4,SI
2021-06-30T13:01:00Z,17.5,4,SI
2021-06-30T14:01:00Z,19,4,SI
2021-06-30T15:01:00Z,19.5,4,SI
2021-06-30T16:01:00Z,20.5,4,SI
2021-06-30T17:01:00Z,14,4,SI
2021-06-30T18:01:00Z,12,4,SI
2021-06-30T19:01:00Z,11,4,SI
2021-06-30T20:01:00Z,11,4,SI
2021-06-30T21:01:00Z,11,4,SI
2021-06-30T22:01:00Z,11,4,SI
2021-06-30T23:01:00Z,10.5,4,SI
2021-07-01T00:01:00Z,11,4,SI
2021-07-01T01:01:00Z,10.5,4,SI
2021-07-01T02:01:00Z,11,4,SI
2021-07-01T03:01:00Z,11,4,SI
2021-07-01T04:01:00Z,11,4,SI
2021-07-01T05:01:00Z,11,4,SI
2021-07-01T06:01:00Z,11,4,SI
2021-07-01T07:01:00Z,11,4,SI
2021-07-01T08:01:00Z,11,4,SI
2021-07-01T09:01:00Z,11,4,SI
2021-07-01T10:01:00Z,11,4,SI
2021-07-01T11:01:00Z,11.5,4,SI
2021-07-01T12:01:00Z,13.5,4,SI
2021-07-01T13:01:00Z,16,4,SI
2021-07-01T14:01:00Z,18.5,4,SI
2021-07-01T15:01:00Z,20,4,SI
2021-07-01T16:01:00Z,21.5,4,SI
2021-07-01T17:01:00Z,14.5,4,SI
2021-07-01T18:01:00Z,12,4,SI
2021-07-01T19:01:00Z,11.5,4,SI
2021-07-01T20:01:00Z,12,4,SI
2021-07-01T21:01:00Z,11,4,SI
2021-07-01T22:01:00Z,11,4,SI
2021-07-01T23:01:00Z,11,4,SI
2021-07-02T00:01:00Z,11,4,SI
2021-07-02T01:01:00Z,11,4,SI
2021-07-02T02:01:00Z,11,4,SI
2021-07-02T03:01:00Z,11,4,SI
2021-07-02T04:01:00Z,11,4,SI
2021-07-02T05:01:00Z,11,4,SI
2021-07-02T06:01:00Z,11,4,SI
2021-07-02T07:01:00Z,11.5,4,SI
2021-07-02T08:01:00Z,12,4,SI
2021-07-02T09:01:00Z,11,4,SI
2021-07-02T10:01:00Z,11,4,SI
2021-07-02T11:01:00Z,11.5,4,SI
2021-07-02T12:01:00Z,13.5,4,SI
2021-07-02T13:01:00Z,15,4,SI
2021-07-02T14:01:00Z,19,4,SI
2021-07-02T15:01:00Z,20,4,SI
2021-07-02T16:01:00Z,19.5,4,SI
2021-07-02T17:01:00Z,13,4,SI
2021-07-02T18:01:00Z,13,4,SI
2021-07-02T19:01:00Z,12.5,4,SI
2021-07-02T20:01:00Z,12,4,SI
2021-07-02T21:01:00Z,12,4,SI
2021-07-02T22:01:00Z,11.5,4,SI
2021-07-02T23:01:00Z,10.5,4,SI
2021-07-03T00:01:00Z,11,4,SI
2021-07-03T01:01:00Z,11,4,SI
2021-07-03T02:01:00Z,11,4,SI
2021-07-03T03:01:00Z,11,4,SI
2021-07-03T04:01:00Z,11,4,SI
2021-07-03T05:01:00Z,11,4,SI
2021-07-03T06:01:00Z,11,4,SI
2021-07-03T07:01:00Z,11.5,4,SI
2021-07-03T08:01:00Z,12,4,SI
2021-07-03T09:01:00Z,14,4,SI
2021-07-03T10:01:00Z,15.5,4,SI
2021-07-03T11:01:00Z,14.5,4,SI
2021-07-03T12:01:00Z,13.5,4,SI
2021-07-03T13:01:00Z,12.5,4,SI
2021-07-03T14:01:00Z,12,4,SI
2021-07-03T15:01:00Z,12,4,SI
2021-07-03T16:01:00Z,12,4,SI
2021-07-03T17:01:00Z,12,4,SI
2021-07-03T18:01:00Z,12,4,SI
2021-07-03T19:01:00Z,12,4,SI
2021-07-03T20:01:00Z,12,4,SI
2021-07-03T21:01:00Z,12,4,SI
2021-07-03T22:01:00Z,12,4,SI
2021-07-03T23:01:00Z,11.5,4,SI
2021-07-04T00:01:00Z,11.5,4,SI
2021-07-04T01:01:00Z,11.5,4,SI
2021-07-04T02:01:00Z,11.5,4,SI
2021-07-04T03:01:00Z,11.5,4,SI
2021-07-04T04:01:00Z,11.5,4,SI
2021-07-04T05:01:00Z,11,4,SI
2021-07-04T06:01:00Z,11,4,SI
2021-07-04T07:01:00Z,11.5,4,SI
2021-07-04T08:01:00Z,12,4,SI
2021-07-04T09:01:00Z,14.5,4,SI
2021-07-04T10:01:00Z,15.5,4,SI
2021-07-04T11:01:00Z,17.5,4,SI
2021-07-04T12:01:00Z,15,4,SI
2021-07-04T13:01:00Z,12,4,SI
2021-07-04T14:01:00Z,11.5,4,SI
2021-07-04T15:01:00Z,12,4,SI
2021-07-04T16:01:00Z,12,4,SI
2021-07-04T17:01:00Z,12,4,SI
2021-07-04T18:01:00Z,12.5,4,SI
2021-07-04T19:01:00Z,12.5,4,SI
2021-07-04T20:01:00Z,12.5,4,SI
2021-07-04T21:01:00Z,12,4,SI
2021-07-04T22:01:00Z,12,4,SI
2021-07-04T23:01:00Z,12,4,SI
2021-07-05T00:01:00Z,11.5,4,SI
2021-07-05T01:01:00Z,11.5,4,SI
2021-07-05T02:01:00Z,11.5,4,SI
2021-07-05T03:01:00Z,11.5,4,SI
2021-07-05T04:01:00Z,11.5,4,SI
2021-07-05T05:01:00Z,11.5,4,SI
2021-07-05T06:01:00Z,11.5,4,SI
2021-07-05T07:01:00Z,11.5,4,SI
2021-07-05T08:01:00Z,12,4,SI
2021-07-05T09:01:00Z,13.5,4,SI
2021-07-05T10:01:00Z,14.5,4,SI
2021-07-05T11:01:00Z,15.5,4,SI
2021-07-05T12:01:00Z,13.5,4,SI
2021-07-05T13:01:00Z,11.5,4,SI
2021-07-05T14:01:00Z,11.5,4,SI
2021-07-05T15:01:00Z,11.5,4,SI
2021-07-05T16:01:00Z,12,4,SI
2021-07-05T17:01:00Z,12,4,SI
2021-07-05T18:01:00Z,12.5,4,SI
2021-07-05T19:01:00Z,12,4,SI
2021-07-05T20:01:00Z,12,4,SI
2021-07-05T21:01:00Z,12,4,SI
2021-07-05T22:01:00Z,12,4,SI
2021-07-05T23:01:00Z,12,4,SI
2021-07-06T00:01:00Z,12,4,SI
2021-07-06T01:01:00Z,12,4,SI
2021-07-06T02:01:00Z,11.5,4,SI
2021-07-06T03:01:00Z,11.5,4,SI
2021-07-06T04:01:00Z,11.5,4,SI
2021-07-06T05:01:00Z,11.5,4,SI
2021-07-06T06:01:00Z,11,4,SI
2021-07-06T07:01:00Z,11.5,4,SI
2021-07-06T08:01:00Z,12,4,SI
2021-07-06T09:01:00Z,14,4,SI
2021-07-06T10:01:00Z,15,4,SI
2021-07-06T11:01:00Z,16,4,SI
2021-07-06T12:01:00Z,18.5,4,SI
2021-07-06T13:01:00Z,14,4,SI
2021-07-06T14:01:00Z,11.5,4,SI
2021-07-06T15:01:00Z,12,4,SI
2021-07-06T16:01:00Z,12,4,SI
2021-07-06T17:01:00Z,11.5,4,SI
2021-07-06T18:01:00Z,12,4,SI
2021-07-06T19:01:00Z,12,4,SI
2021-07-06T20:01:00Z,12,4,SI
2021-07-06T21:01:00Z,12,4,SI
2021-07-06T22:01:00Z,12,4,SI
2021-07-06T23:01:00Z,12,4,SI
2021-07-07T00:01:00Z,12,4,SI
2021-07-07T01:01:00Z,12,4,SI
2021-07-07T02:01:00Z,12,4,SI
2021-07-07T03:01:00Z,12,4,SI
2021-07-07T04:01:00Z,12,4,SI
2021-07-07T05:01:00Z,12,4,SI
2021-07-07T06:01:00Z,12,4,SI
2021-07-07T07:01:00Z,12,4,SI
2021-07-07T08:01:00Z,12,4,SI
2021-07-07T09:01:00Z,13,4,SI
2021-07-07T10:01:00Z,14.5,4,SI
2021-07-07T11:01:00Z,17,4,SI
2021-07-07T12:01:00Z,23.5,4,SI
2021-07-07T13:01:00Z,23,4,SI
2021-04-17T22:01:00Z,9.5,4,UR
2021-04-17T23:01:00Z,9.5,4,UR
2021-04-18T00:01:00Z,9.5,4,UR
2021-04-18T01:01:00Z,9.5,4,UR
2021-04-18T02:01:00Z,9.5,4,UR
2021-04-18T03:01:00Z,9,4,UR
2021-04-18T04:01:00Z,9,4,UR
2021-04-18T05:01:00Z,9,4,UR
2021-04-18T06:01:00Z,9,4,UR
2021-04-18T07:01:00Z,9,4,UR
2021-04-18T08:01:00Z,9,4,UR
2021-04-18T09:01:00Z,9.5,4,UR
2021-04-18T10:01:00Z,11.5,4,UR
2021-04-18T11:01:00Z,18,4,UR
2021-04-18T12:01:00Z,22.5,4,UR
2021-04-18T13:01:00Z,26.5,4,UR
2021-04-18T14:01:00Z,28.5,4,UR
2021-04-18T15:01:00Z,30.5,4,UR
2021-04-18T16:01:00Z,30.5,4,UR
2021-04-18T17:01:00Z,29,4,UR
2021-04-18T18:01:00Z,25,4,UR
2021-04-18T19:01:00Z,21,4,UR
2021-04-18T20:01:00Z,10,4,UR
2021-04-18T21:01:00Z,9.5,4,UR
2021-04-18T22:01:00Z,9.5,4,UR
2021-04-18T23:01:00Z,9.5,4,UR
2021-04-19T00:01:00Z,9.5,4,UR
2021-04-19T01:01:00Z,9.5,4,UR
2021-04-19T02:01:00Z,9.5,4,UR
2021-04-19T03:01:00Z,9.5,4,UR
2021-04-19T04:01:00Z,9.5,4,UR
2021-04-19T05:01:00Z,9,4,UR
2021-04-19T06:01:00Z,9,4,UR
2021-04-19T07:01:00Z,9,4,UR
2021-04-19T08:01:00Z,9,4,UR
2021-04-19T09:01:00Z,9.5,4,UR
2021-04-19T10:01:00Z,11,4,UR
2021-04-19T11:01:00Z,18,4,UR
2021-04-19T12:01:00Z,23.5,4,UR
2021-04-19T13:01:00Z,27.5,4,UR
2021-04-19T14:01:00Z,30,4,UR
2021-04-19T15:01:00Z,32.5,4,UR
2021-04-19T16:01:00Z,30.5,4,UR
2021-04-19T17:01:00Z,31,4,UR
2021-04-19T18:01:00Z,27.5,4,UR
2021-04-19T19:01:00Z,21.5,4,UR
2021-04-19T20:01:00Z,16,4,UR
2021-04-19T21:01:00Z,10,4,UR
2021-04-19T22:01:00Z,9.5,4,UR
2021-04-19T23:01:00Z,9.5,4,UR
2021-04-20T00:01:00Z,9.5,4,UR
2021-04-20T01:01:00Z,9.5,4,UR
2021-04-20T02:01:00Z,9.5,4,UR
2021-04-20T03:01:00Z,9.5,4,UR
2021-04-20T04:01:00Z,9.5,4,UR
2021-04-20T05:01:00Z,9.5,4,UR
2021-04-20T06:01:00Z,9,4,UR
2021-04-20T07:01:00Z,9,4,UR
2021-04-20T08:01:00Z,9,4,UR
2021-04-20T09:01:00Z,9.5,4,UR
2021-04-20T10:01:00Z,9.5,4,UR
2021-04-20T11:01:00Z,12,4,UR
2021-04-20T12:01:00Z,20,4,UR
2021-04-20T13:01:00Z,23.5,4,UR
2021-04-20T14:01:00Z,27,4,UR
2021-04-20T15:01:00Z,28.5,4,UR
2021-04-20T16:01:00Z,28.5,4,UR
2021-04-20T17:01:00Z,27,4,UR
2021-04-20T18:01:00Z,24,4,UR
2021-04-20T19:01:00Z,21,4,UR
2021-04-20T20:01:00Z,16,4,UR
2021-04-20T21:01:00Z,11,4,UR
2021-04-20T22:01:00Z,10,4,UR
2021-04-20T23:01:00Z,9.5,4,UR
2021-04-21T00:01:00Z,9.5,4,UR
2021-04-21T01:01:00Z,9.5,4,UR
2021-04-21T02:01:00Z,9.5,4,UR
2021-04-21T03:01:00Z,9.5,4,UR
2021-04-21T04:01:00Z,9.5,4,UR
2021-04-21T05:01:00Z,9.5,4,UR
2021-04-21T06:01:00Z,9.5,4,UR
2021-04-21T07:01:00Z,9.5,4,UR
2021-04-21T08:01:00Z,9.5,4,UR
2021-04-21T09:01:00Z,9.5,4,UR
2021-04-21T10:01:00Z,9.5,4,UR
2021-04-21T11:01:00Z,10,4,UR
2021-04-21T12:01:00Z,12.5,4,UR
2021-04-21T13:01:00Z,20.5,4,UR
2021-04-21T14:01:00Z,25,4,UR
2021-04-21T15:01:00Z,27,4,UR
2021-04-21T16:01:00Z,25.5,4,UR
2021-04-21T17:01:00Z,21,4,UR
2021-04-21T18:01:00Z,17,4,UR
2021-04-21T19:01:00Z,17.5,4,UR
2021-04-21T20:01:00Z,14.5,4,UR
2021-04-21T21:01:00Z,12,4,UR
2021-04-21T22:01:00Z,10,4,UR
2021-04-21T23:01:00Z,9.5,4,UR
2021-04-22T00:01:00Z,9.5,4,UR
2021-04-22T01:01:00Z,9.5,4,UR
2021-04-22T02:01:00Z,9.5,4,UR
2021-04-22T03:01:00Z,9.5,4,UR
2021-04-22T04:01:00Z,9.5,4,UR
2021-04-22T05:01:00Z,9.5,4,UR
2021-04-22T06:01:00Z,9.5,4,UR
2021-04-22T07:01:00Z,9.5,4,UR
2021-04-22T08:01:00Z,9.5,4,UR
2021-04-22T09:01:00Z,9.5,4,UR
2021-04-22T10:01:00Z,9.5,4,UR
2021-04-22T11:01:00Z,9.5,4,UR
2021-04-22T12:01:00Z,10,4,UR
2021-04-22T13:01:00Z,11.5,4,UR
2021-04-22T14:01:00Z,23,4,UR
2021-04-22T15:01:00Z,27,4,UR
2021-04-22T16:01:00Z,28,4,UR
2021-04-22T17:01:00Z,27.5,4,UR
2021-04-22T18:01:00Z,24.5,4,UR
2021-04-22T19:01:00Z,20.5,4,UR
2021-04-22T20:01:00Z,16,4,UR
2021-04-22T21:01:00Z,12.5,4,UR
2021-04-22T22:01:00Z,11,4,UR
2021-04-22T23:01:00Z,10,4,UR
2021-04-23T00:01:00Z,10,4,UR
2021-04-23T01:01:00Z,9.5,4,UR
2021-04-23T02:01:00Z,9.5,4,UR
2021-04-23T03:01:00Z,9.5,4,UR
2021-04-23T04:01:00Z,9.5,4,UR
2021-04-23T05:01:00Z,9.5,4,UR
2021-04-23T06:01:00Z,9.5,4,UR
2021-04-23T07:01:00Z,9.5,4,UR
2021-04-23T08:01:00Z,9.5,4,UR
2021-04-23T09:01:00Z,9.5,4,UR
2021-04-23T10:01:00Z,9.5,4,UR
2021-04-23T11:01:00Z,10,4,UR
2021-04-23T12:01:00Z,10,4,UR
2021-04-23T13:01:00Z,9.5,4,UR
2021-04-23T14:01:00Z,10,4,UR
2021-04-23T15:01:00Z,10.5,4,UR
2021-04-23T16:01:00Z,12,4,UR
2021-04-23T17:01:00Z,11,4,UR
2021-04-23T18:01:00Z,11,4,UR
2021-04-23T19:01:00Z,10.5,4,UR
2021-04-23T20:01:00Z,10,4,UR
2021-04-23T21:01:00Z,10,4,UR
2021-04-23T22:01:00Z,10,4,UR
2021-04-23T23:01:00Z,10,4,UR
2021-04-24T00:01:00Z,9.5,4,UR
2021-04-24T01:01:00Z,9.5,4,UR
2021-04-24T02:01:00Z,9.5,4,UR
2021-04-24T03:01:00Z,9.5,4,UR
2021-04-24T04:01:00Z,9.5,4,UR
2021-04-24T05:01:00Z,9.5,4,UR
2021-04-24T06:01:00Z,9.5,4,UR
2021-04-24T07:01:00Z,9.5,4,UR
2021-04-24T08:01:00Z,9.5,4,UR
2021-04-24T09:01:00Z,10.5,4,UR
2021-04-24T10:01:00Z,11.5,4,UR
2021-04-24T11:01:00Z,9.5,4,UR
2021-04-24T12:01:00Z,9.5,4,UR
2021-04-24T13:01:00Z,9.5,4,UR
2021-04-24T14:01:00Z,9.5,4,UR
2021-04-24T15:01:00Z,9.5,4,UR
2021-04-24T16:01:00Z,10,4,UR
2021-04-24T17:01:00Z,11,4,UR
2021-04-24T18:01:00Z,10.5,4,UR
2021-04-24T19:01:00Z,9.5,4,UR
2021-04-24T20:01:00Z,9,4,UR
2021-04-24T21:01:00Z,9,4,UR
2021-04-24T22:01:00Z,9,4,UR
2021-04-24T23:01:00Z,9,4,UR
2021-04-25T00:01:00Z,9,4,UR
2021-04-25T01:01:00Z,9,4,UR
2021-04-25T02:01:00Z,9,4,UR
2021-04-25T03:01:00Z,9,4,UR
2021-04-25T04:01:00Z,9,4,UR
2021-04-25T05:01:00Z,9,4,UR
2021-04-25T06:01:00Z,9,4,UR
2021-04-25T07:01:00Z,9,4,UR
2021-04-25T08:01:00Z,9.5,4,UR
2021-04-25T09:01:00Z,11,4,UR
2021-04-25T10:01:00Z,12,4,UR
2021-04-25T11:01:00Z,12,4,UR
2021-04-25T12:01:00Z,10.5,4,UR
2021-04-25T13:01:00Z,9.5,4,UR
2021-04-25T14:01:00Z,9.5,4,UR
2021-04-25T15:01:00Z,9.5,4,UR
2021-04-25T16:01:00Z,9.5,4,UR
2021-04-25T17:01:00Z,9.5,4,UR
2021-04-25T18:01:00Z,10,4,UR
2021-04-25T19:01:00Z,10,4,UR
2021-04-25T20:01:00Z,9,4,UR
2021-04-25T21:01:00Z,8.5,4,UR
2021-04-25T22:01:00Z,8.5,4,UR
2021-04-25T23:01:00Z,9.5,4,UR
2021-04-26T00:01:00Z,9,4,UR
2021-04-26T01:01:00Z,9,4,UR
2021-04-26T02:01:00Z,9,4,UR
2021-04-26T03:01:00Z,9,4,UR
2021-04-26T04:01:00Z,9,4,UR
2021-04-26T05:01:00Z,9,4,UR
2021-04-26T06:01:00Z,9,4,UR
2021-04-26T07:01:00Z,9,4,UR
2021-04-26T08:01:00Z,9.5,4,UR
2021-04-26T09:01:00Z,10.5,4,UR
2021-04-26T10:01:00Z,13,4,UR
2021-04-26T11:01:00Z,15,4,UR
2021-04-26T12:01:00Z,21,4,UR
